obo_id,label,M
EFO:1001229,"maculopapular cutaneous mastocytosis",1
EFO:1001242,"Wernicke-Korsakoff syndrome",0
EFO:1001251,"obsolete_branchio-oto-renal syndrome",2
EFO:1001254,"noise-induced hearing loss",0
EFO:1001264,"Anemia, Hemolytic, Autoimmune",0
EFO:1001267,"Aortic Coarctation",0
EFO:1001273,"obsolete_Birt-Hogg-Dube Syndrome",1
EFO:1001281,"Buruli Ulcer",1
EFO:1001286,"Caroli Disease",0
EFO:1001298,"Coxa Vara",0
EFO:1001306,"Diarrhea, Infantile",1
EFO:1001333,"Glycogen Storage Disease Type 2b",1
EFO:1001354,"Kleine-Levin Syndrome",0
EFO:1001382,"Obesity Hypoventilation Syndrome",0
EFO:1001422,"Sertoli Cell-Only Syndrome",0
EFO:1001450,"Wolff-Parkinson-White Syndrome",1
EFO:1001451,"X-Linked Combined Immunodeficiency Diseases",1
EFO:1001452,"Yellow Nail Syndrome",0
EFO:1001481,enterocolitis,0
EFO:1001496,"Autosomal dominant polycystic kidney disease",2
EFO:1001497,"cardiac conduction defect",1
EFO:1001500,"mental retardation with language impairment",2
EFO:1001501,"pulmonary fibrosis and/or bone marrow failure, telomere-related, 1",1
EFO:1001757,Adenomyosis,0
EFO:1001857,"Takayasu arteritis",0
EFO:1001868,"congenital contractures of the limbs and face, hypotonia, and developmental delay",1
EFO:1001882,"cutaneous nodular amyloidosis",1
EFO:1001900,"myoclonic epilepsy",2
EFO:1001918,"specific phobia",0
EFO:1001926,"pathological gambling",0
EFO:1001977,"3MC syndrome 2",1
EFO:1001978,"3MC syndrome 1",1
EFO:1001979,"Adrenocorticotropic hormone deficiency",1
EFO:1001980,"Alpha-methylacyl-CoA racemase deficiency",1
EFO:1001981,"Aminoacylase 1 deficiency",1
EFO:1001983,"Autosomal recessive Charcot Marie Tooth disease type 2X",1
EFO:1001985,"congenital fibrosis of the extraocular muscles",4
EFO:1001989,"Monomelic amyotrophy",0
EFO:1001992,"Scapuloperoneal spinal muscular atrophy",1
EFO:1001997,"obsolete_triple-A syndrome",1
EFO:1001999,"systemic juvenile idiopathic arthritis",3
EFO:1002008,"atypical teratoid rhabdoid tumor",1
GO:0007568,aging,0
HP:0000175,"Cleft palate",1
HP:0000545,Myopia,3
HP:0000598,"Abnormality of the ear",1
HP:0001397,"Hepatic steatosis",0
HP:0001636,"Tetralogy of Fallot",6
HP:0001873,Thrombocytopenia,1
HP:0001915,"Aplastic anemia",3
HP:0001943,Hypoglycemia,1
HP:0002014,Diarrhea,1
HP:0002110,Bronchiectasis,3
HP:0002373,"Febrile seizure (within the age range of 3 months to 6 years)",2
HP:0004804,"Congenital hemolytic anemia",1
HP:0004936,"Venous thrombosis",5
MONDO:0000023,"infantile liver failure",1
MONDO:0000045,"hypothyroidism, congenital, nongoitrous",3
MONDO:0000050,"isolated congenital growth hormone deficiency",2
MONDO:0000159,"bone marrow failure syndrome",2
MONDO:0000166,"encephalopathy, acute, infection-induced",1
MONDO:0000508,"syndromic intellectual disability",5
MONDO:0000732,"combined oxidative phosphorylation deficiency",3
MONDO:0000816,"abdominal obesity-metabolic syndrome",1
MONDO:0000904,"complex cortical dysplasia with other brain malformations",2
MONDO:0001056,"gastric cancer",7
MONDO:0001187,"urinary bladder cancer",3
MONDO:0001967,"gonadal dysgenesis",3
MONDO:0002629,"bone osteosarcoma",2
MONDO:0002974,"cervical cancer",1
MONDO:0004951,"susceptibility to HIV infection",4
MONDO:0007052,"growth hormone secreting pituitary adenoma 1",1
MONDO:0007056,acroosteolysis,0
MONDO:0007117,"angioedema, hereditary, type 1/2",1
MONDO:0007182,"Machado-Joseph disease",1
MONDO:0007289,"cataract 13 with adult I phenotype",1
MONDO:0007329,"cirrhosis, familial",2
MONDO:0007336,"isolated cleft palate",1
MONDO:0007342,clubfoot,1
MONDO:0007348,"obsolete colchicine resistance",0
MONDO:0007350,"coloboma, ocular, autosomal dominant",1
MONDO:0007354,"coloboma of optic nerve (disease)",1
MONDO:0007415,"mitochondrial complex III deficiency nuclear type 1",1
MONDO:0007500,"ear malformation",0
MONDO:0007564,pilomatrixoma,1
MONDO:0007573,"acute erythroleukemia, familial",1
MONDO:0007576,"esophageal cancer",8
MONDO:0007608,"desmoid tumor",1
MONDO:0007631,"chromosome 16p12.1 deletion syndrome, 520kb",0
MONDO:0007648,"hereditary diffuse gastric adenocarcinoma",1
MONDO:0007653,genochondromatosis,0
MONDO:0007728,"acne inversa, familial, 1",1
MONDO:0007733,"holoprosencephaly 3",1
MONDO:0007747,"isolated hyperchlorhidrosis",1
MONDO:0007751,"hypercholesterolemia, autosomal dominant, type B",1
MONDO:0007763,"nonpapillary renal cell carcinoma",6
MONDO:0007771,"hyperpigmentation with or without hypopigmentation, familial progressive",1
MONDO:0007788,"hypertriglyceridemia, familial",3
MONDO:0007796,"hypoparathyroidism, familial isolated",1
MONDO:0007806,"hypotrichosis 4",1
MONDO:0007817,"IgE responsiveness, atopic",2
MONDO:0007834,"islet cell adenomatosis",1
MONDO:0007845,"Kaposi sarcoma, susceptibility to",1
MONDO:0007849,"keratitis fugax hereditaria",1
MONDO:0007853,"palmoplantar keratoderma-hereditary motor and sensory neuropathy syndrome",0
MONDO:0007899,"lichen sclerosus et atrophicus",0
MONDO:0007902,"lichen planus, familial",0
MONDO:0007962,Megalodactyly,1
MONDO:0007966,"susceptibility to uveal melanoma",0
MONDO:0008093,"nevus, epidermal",2
MONDO:0008162,"otitis media, susceptibility to",1
MONDO:0008170,"ovarian cancer",8
MONDO:0008199,"late-onset Parkinson disease",11
MONDO:0008278,"juvenile polyposis/hereditary hemorrhagic telangiectasia syndrome",1
MONDO:0008295,"sporadic porphyria cutanea tarda",0
MONDO:0008343,"pulmonary atresia with ventricular septal defect",0
MONDO:0008387,"ring dermoid of cornea",1
MONDO:0008409,"MYH7-related late-onset scapuloperoneal muscular dystrophy",1
MONDO:0008452,"spinal muscular atrophy, facioscapulohumeral type",0
MONDO:0008565,"familial thyroglossal duct cyst",0
MONDO:0008572,"tibia, hypoplasia or aplasia of, with polydactyly",2
MONDO:0008593,trichomegaly,1
MONDO:0008596,"trichorhinophalangeal syndrome type I",1
MONDO:0008627,"ureter cancer",0
MONDO:0008638,"varicose disease",0
MONDO:0008648,"ventricular tachycardia, familial",0
MONDO:0008666,"volvulus of midgut",0
MONDO:0008672,"Watson syndrome",1
MONDO:0008691,"zinc, elevated plasma",0
MONDO:0008734,"adrenocortical carcinoma, hereditary",1
MONDO:0008848,"atrioventricular dissociation (disease)",0
MONDO:0008856,"immunodeficiency 27A",1
MONDO:0008903,"lung cancer",8
MONDO:0008913,"cardiac valvular defect, developmental",1
MONDO:0008959,"CHAND syndrome",1
MONDO:0009063,"ventriculomegaly-cystic kidney disease",1
MONDO:0009179,"recessive dystrophic epidermolysis bullosa",1
MONDO:0009229,"hyaline fibromatosis syndrome",1
MONDO:0009305,"granulocytopenia with immunoglobulin abnormality",1
MONDO:0009335,"hemolytic uremic syndrome, atypical, susceptibility to, 1",3
MONDO:0009346,"histidinuria due to a renal tubular defect",0
MONDO:0009348,"classic Hodgkin lymphoma",1
MONDO:0009384,"Leydig cell hypoplasia, type 1",1
MONDO:0009410,"Addison disease",0
MONDO:0009453,"immune deficiency disease",0
MONDO:0009505,"lactic aciduria due to D-lactic acid",1
MONDO:0009544,"macrocephaly/megalencephaly syndrome, autosomal recessive",1
MONDO:0009559,"mandibulofacial dysostosis with mental deficiency",0
MONDO:0009576,"megalocornea (disease)",0
MONDO:0009578,"neurocutaneous melanocytosis",1
MONDO:0009612,"methylmalonic aciduria due to methylmalonyl-CoA mutase deficiency",1
MONDO:0009619,"microcephaly-micromelia syndrome",1
MONDO:0009633,"microspherophakia and/or megalocornea, with ectopia lentis and with or without secondary glaucoma",1
MONDO:0009669,"Werdnig-Hoffmann disease",1
MONDO:0009734,"hyperinsulinemic hypoglycemia, familial, 1",1
MONDO:0009741,"neuroblastoma, susceptibility to",1
MONDO:0009866,"phosphoenolpyruvate carboxykinase deficiency, cytosolic",1
MONDO:0009867,"lethal congenital glycogen storage disease of heart",1
MONDO:0009948,"pyropoikilocytosis, hereditary",1
MONDO:0009968,"renal tubular acidosis, distal, with progressive nerve deafness",1
MONDO:0010122,"congenital thrombotic thrombocytopenic purpura",1
MONDO:0010127,"thymoma, familial",0
MONDO:0010217,"de Sanctis-Cacchione syndrome",1
MONDO:0010292,"Uruguay Faciocardiomusculoskeletal syndrome",1
MONDO:0010308,"thrombocytopenia, X-linked, with or without dyserythropoietic anemia",1
MONDO:0010318,"FG syndrome 4",1
MONDO:0010387,"invasive pneumococcal disease, recurrent isolated, 2",0
MONDO:0010432,"thrombophilia, X-linked, due to factor 9 defect",1
MONDO:0010435,"nystagmus 6, congenital, X-linked",1
MONDO:0010504,"immunodeficiency 47",1
MONDO:0010542,"dilated cardiomyopathy 3B",1
MONDO:0010560,"cleft palate with or without ankyloglossia, X-linked",1
MONDO:0010584,"dyskeratosis congenita, X-linked",2
MONDO:0010666,"Miles-Carpenter syndrome",0
MONDO:0010795,"oncocytic neoplasm",0
MONDO:0010796,"Parkinson disease, mitochondrial",0
MONDO:0010895,"ABCD syndrome",1
MONDO:0010940,"inherited susceptibility to asthma",6
MONDO:0010946,"hypertrophic cardiomyopathy 6",1
MONDO:0010953,"Fanconi anemia complementation group E",1
MONDO:0011024,"dermatitis herpetiformis, familial",0
MONDO:0011026,"autosomal recessive congenital ichthyosis 4A",1
MONDO:0011153,"hyperinsulinemic hypoglycemia, familial, 2",1
MONDO:0011163,"malignant hyperthermia, susceptibility to, 5",1
MONDO:0011213,"Pierpont syndrome",1
MONDO:0011271,"rigid spine muscular dystrophy 1",1
MONDO:0011323,"arhinia, choanal atresia, and microphthalmia",1
MONDO:0011369,"hypercholesterolemia, autosomal dominant, 3",1
MONDO:0011431,"MASS syndrome",1
MONDO:0011571,"deafness, autosomal dominant 39, with dentinogenesis imperfecta 1",1
MONDO:0011577,"myopathy, proximal, and ophthalmoplegia",1
MONDO:0011583,"cerebral amyloid angiopathy, APP-related",1
MONDO:0011679,"craniosynostosis syndrome, autosomal recessive",0
MONDO:0011688,"muscular dystrophy-dystroglycanopathy type B5",1
MONDO:0011789,"familial meningioma",2
MONDO:0011842,"Grn-related frontotemporal lobar degeneration with Tdp43 inclusions",2
MONDO:0011853,"Camptosynpolydactyly, complex",1
MONDO:0011962,"endometrial cancer",6
MONDO:0011973,"zinc deficiency, transient neonatal",1
MONDO:0012057,"legionnaire disease, susceptibility to",1
MONDO:0012104,"acquired partial lipodystrophy",1
MONDO:0012141,"orofacial cleft 6, susceptibility to",1
MONDO:0012197,"idiopathic aplastic anemia",3
MONDO:0012274,"acromesomelic dysplasia, Demirhan type",1
MONDO:0012287,"Stickler syndrome, type I, nonsyndromic ocular",1
MONDO:0012350,"complement factor H deficiency",1
MONDO:0012431,"diaphragmatic hernia 3",1
MONDO:0012511,"preterm premature rupture of the membranes",1
MONDO:0012561,"congenital anomalies of kidney and urinary tract 1, susceptibility to",1
MONDO:0012586,"coronary artery disease, autosomal dominant 2",1
MONDO:0012590,"XFE progeroid syndrome",1
MONDO:0012611,"polyhydramnios, megalencephaly, and symptomatic epilepsy",1
MONDO:0012657,"Mungan syndrome",1
MONDO:0012737,"long QT syndrome 10",1
MONDO:0012738,"long QT syndrome 11",1
MONDO:0012825,"extraskeletal myxoid chondrosarcoma",0
MONDO:0012909,"skeletal defects, genital hypoplasia, and mental retardation",1
MONDO:0012944,"chromosome 17P13.3, telomeric, duplication syndrome",1
MONDO:0012991,"Kahrizi syndrome",1
MONDO:0013062,"long QT syndrome 12",1
MONDO:0013092,"glioma susceptibility 2",1
MONDO:0013093,"glioma susceptibility 3",1
MONDO:0013251,"Birbeck granule deficiency",1
MONDO:0013276,"Reynolds syndrome",1
MONDO:0013279,"long QT syndrome 13",1
MONDO:0013334,"cocoon syndrome",1
MONDO:0013343,"C1Q deficiency",3
MONDO:0013411,"cataract 16 multiple types",1
MONDO:0013419,"complement component C1s deficiency",1
MONDO:0013461,"inosine triphosphatase deficiency",1
MONDO:0013483,"obesity, hyperphagia, and developmental delay",1
MONDO:0013497,"Okt4 epitope deficiency",1
MONDO:0013500,"immunodeficiency 51",1
MONDO:0013511,"cyanosis, transient neonatal",1
MONDO:0013517,"beta-thalassemia HBB/LCRB",1
MONDO:0013532,"protein Z deficiency",0
MONDO:0013536,"heme oxygenase 1 deficiency",1
MONDO:0013543,"trypsinogen deficiency",0
MONDO:0013549,"N-acetylaspartate deficiency",1
MONDO:0013562,"aspergillosis, susceptibility to",1
MONDO:0013564,anhaptoglobinemia,1
MONDO:0013572,"Keppen-Lubinsky syndrome",1
MONDO:0013578,"DYRK1A-related intellectual disability syndrome",1
MONDO:0013586,"Chitotriosidase deficiency",1
MONDO:0013618,"craniofacial anomalies and anterior segment dysgenesis syndrome",1
MONDO:0013626,"psoriasis 14, pustular",1
MONDO:0013660,"arthrogryposis, Perthes disease, and upward gaze palsy",1
MONDO:0013680,"cognitive impairment with or without cerebellar ataxia",1
MONDO:0013713,"dengue virus, susceptibility to",1
MONDO:0013730,"graft versus host disease",1
MONDO:0013732,"glucocorticoid therapy, response to",1
MONDO:0013809,"cerebellar ataxia, neuropathy, and vestibular areflexia syndrome",1
MONDO:0013824,"Joubert syndrome 17",1
MONDO:0013850,"periodic fever, menstrual cycle-dependent",1
MONDO:0013860,"idiopathic membranous glomerulonephritis",0
MONDO:0013877,"mitochondrial pyruvate carrier deficiency",1
MONDO:0013953,"immunodeficiency 28",1
MONDO:0014008,phosphohydroxylysinuria,1
MONDO:0014061,"Steel syndrome",1
MONDO:0014080,"osteosclerotic metaphyseal dysplasia",0
MONDO:0014137,"precocious puberty, central, 2",1
MONDO:0014175,"mitochondrial DNA depletion syndrome 12",1
MONDO:0014206,"severe early-onset pulmonary alveolar proteinosis due to MARS deficiency",1
MONDO:0014260,"immunodeficiency, common variable, 10",1
MONDO:0014263,"8q24.3 microdeletion syndrome",1
MONDO:0014274,"L-ferritin deficiency",1
MONDO:0014284,"short-rib thoracic dysplasia 10 with or without polydactyly",1
MONDO:0014330,"obsolete eculizumab, poor response to",1
MONDO:0014347,"short stature with microcephaly and distinctive facies",1
MONDO:0014369,"postaxial polydactyly-anterior pituitary anomalies-facial dysmorphism syndrome",1
MONDO:0014386,"platelet-type bleeding disorder 18",1
MONDO:0014397,"combined oxidative phosphorylation defect type 20",1
MONDO:0014415,"kallikrein, decreased urinary activity of",1
MONDO:0014450,"breasts and/or nipples, aplasia or hypoplasia of, 2",1
MONDO:0014455,"cataract-growth hormone deficiency-sensory neuropathy-sensorineural hearing loss-skeletal dysplasia syndrome",1
MONDO:0014464,"progressive encephalopathy with leukodystrophy due to DECR deficiency",4
MONDO:0014497,"polyendocrine-polyneuropathy syndrome",1
MONDO:0014506,"hypomyelinating leukodystrophy 9",1
MONDO:0014512,"PURA-related severe neonatal hypotonia-seizures-encephalopathy syndrome due to a point mutation",1
MONDO:0014518,"platelet-type bleeding disorder 19",1
MONDO:0014527,"progeroid features-hepatocellular carcinoma predisposition syndrome",1
MONDO:0014528,"chronic atrial and intestinal dysrhythmia",1
MONDO:0014548,"long QT syndrome 14",1
MONDO:0014553,"Tenorio syndrome",1
MONDO:0014572,"Lichtenstein-Knorr syndrome",1
MONDO:0014608,"mandibulofacial dysostosis with alopecia",1
MONDO:0014611,"multiple mitochondrial dysfunctions syndrome 4",1
MONDO:0014632,"hypomyelinating leukodystrophy 10",1
MONDO:0014659,"fever-associated acute infantile liver failure syndrome",1
MONDO:0014665,"Charcot-Marie-Tooth disease axonal type 2V",1
MONDO:0014700,"neurodevelopmental disorder-craniofacial dysmorphism-cardiac defect-hip dysplasia syndrome due to a point mutation",1
MONDO:0014701,"spondyloepiphyseal dysplasia, Stanescu type",1
MONDO:0014725,"spastic tetraplegia-thin corpus callosum-progressive postnatal microcephaly syndrome",1
MONDO:0014731,"seizures-scoliosis-macrocephaly syndrome",1
MONDO:0014732,"hypomyelinating leukodystrophy 12",1
MONDO:0014741,"facial dysmorphism-developmental delay-behavioral abnormalities syndrome due to WAC point mutation",1
MONDO:0014746,SLC39A8-CDG,1
MONDO:0014757,"macrothrombocytopenia-lymphedema-developmental delay-facial dysmorphism-camptodactyly syndrome",1
MONDO:0014763,"Bombay phenotype",1
MONDO:0014764,"spastic paraplegia-severe developmental delay-epilepsy syndrome",1
MONDO:0014769,"inherited oocyte maturation defect",2
MONDO:0014776,"spinocerebellar ataxia type 42",1
MONDO:0014791,"Luscan-Lumish syndrome",1
MONDO:0014795,"exercise intolerance, riboflavin-responsive",1
MONDO:0014801,"even-plus syndrome",1
MONDO:0014806,"spinal muscular atrophy with congenital bone fractures 1",1
MONDO:0014807,"spinal muscular atrophy with congenital bone fractures 2",1
MONDO:0014813,"hypomyelinating leukodystrophy 13",1
MONDO:0014820,"mitochondrial DNA depletion syndrome 14 (cardioencephalomyopathic type)",1
MONDO:0014834,"dyskinesia, limb and orofacial, infantile-onset",1
MONDO:0014839,"chorea, childhood-onset, with psychomotor retardation",1
MONDO:0014842,"intellectual disability, autosomal dominant 41",1
MONDO:0014850,"retinitis pigmentosa and erythrocytic microcytosis",1
MONDO:0014863,"macrocephaly, dysmorphic facies, and psychomotor retardation",1
MONDO:0014888,"MIRAGE syndrome",1
MONDO:0014889,"striatonigral degeneration, childhood-onset",1
MONDO:0014893,"Okur-Chung neurodevelopmental syndrome",1
MONDO:0014914,"Dias-Logan syndrome",1
MONDO:0014931,"Alazami-Yuan syndrome",1
MONDO:0014940,"neurodegeneration with ataxia, dystonia, and gaze palsy, childhood-onset",1
MONDO:0014944,"short stature-brachydactyly-obesity-global developmental delay syndrome",1
MONDO:0014946,"Sifrim-Hitz-Weiss syndrome",1
MONDO:0014948,"short stature, rhizomelic, with microcephaly, micrognathia, and developmental delay",1
MONDO:0014953,"gnb5-related intellectual disability-cardiac arrhythmia syndrome",1
MONDO:0014956,"Chitayat syndrome",1
MONDO:0014957,"language delay and attention deficit-hyperactivity disorder/cognitive impairment with or without cardiac arrhythmia",1
MONDO:0014958,"Harel-Yoon syndrome",1
MONDO:0014963,"Shashi-Pena syndrome",1
MONDO:0014968,"encephalopathy, progressive, with amyotrophy and optic atrophy",1
MONDO:0014994,"global developmental delay, absent or hypoplastic corpus callosum, and dysmorphic facies",1
MONDO:0014995,"neurodevelopmental disorder with hypotonia, seizures, and absent language",1
MONDO:0015003,"dystonia, childhood-onset, with optic atrophy and basal ganglia abnormalities",1
MONDO:0015009,"hydrops fetalis, nonimmune, and/or atrial septal defect, susceptibility to",1
MONDO:0015014,"coloboma, osteopetrosis, microphthalmia, macrocephaly, albinism, and deafness",1
MONDO:0017985,"congenital radioulnar synostosis",0
MONDO:0018559,"fetal lower urinary tract obstruction",1
MONDO:0018786,"pontine autosomal dominant microangiopathy with leukoencephalopathy",1
MONDO:0019587,"autosomal dominant nonsyndromic deafness",1
MONDO:0019588,"autosomal recessive nonsyndromic deafness",8
MONDO:0020628,"microcephaly, growth restriction, and increased sister chromatid exchange 2",1
MONDO:0020645,"autosomal dominant osteopetrosis",1
MONDO:0020647,"microcephaly, facial dysmorphism, renal agenesis, and ambiguous genitalia syndrome",1
MONDO:0020705,"neural tube defects, susceptibility to",9
MONDO:0020841,"neurodevelopmental disorder with cerebellar atrophy and with or without seizures",1
MONDO:0020845,"progressive external ophthalmoplegia with mitochondrial dna deletions, autosomal recessive 5",1
